stop_id,holiday_adjusted,other,weekday_only,stop_name
60463,81,36,0,Kent Kangley Rd & 124th Ave SE
60465,81,36,0,Kent Kangley Rd & 116th Ave SE
60467,81,36,0,Kent Kangley Rd & 111th Ave SE
60469,81,36,0,Kent Kangley Rd & 108th Ave SE
60471,77,34,0,Kent Kangley Rd & 108th Ave SE
60473,77,34,0,Kent Kangley Rd & 111th Ave SE
60475,77,34,0,Kent Kangley Rd & 127th Ave SE
60477,77,34,0,Kent Kangley Rd & 124th Ave SE
60479,77,34,0,Kent Kangley Rd & 116th Ave SE
60480,70,34,0,Kent Kangley Rd & 132nd Ave SE
60482,63,33,0,132nd Ave SE & SE Kent-Kangley Rd
60484,56,33,0,132nd Ave SE & SE 266th St
60485,70,34,0,SE 272nd St & 144th Ave SE
60486,56,33,0,132nd Ave SE & SE 260th St
60487,56,33,0,132nd Ave SE & SE 263rd Pl
60489,70,34,0,SE 272nd St & 132nd Ave SE
60490,70,34,0,SE 272nd St & 150th Pl SE
60491,70,34,0,SE 272nd St & 137th Ave SE
60494,73,36,0,SE 272nd St & 137th Ave SE
60498,28,9,0,SW Campus Dr & 1st Ave S
60499,30,10,0,SW Campus Dr & 1st St S
60500,30,10,0,1st Ave S & S 348th St
60505,30,10,0,1st Way S & S 344th St
60510,30,10,0,1st Way S & 1st Pl S
60515,30,10,0,1st Way S & S 340th St
60520,30,10,0,1st Way S & S 336th St
60526,30,10,0,SW Campus Dr & 21st Ave SW
60527,30,10,0,SW Campus Dr & 17th Ave SW
60528,30,10,0,SW Campus Dr & 10th Ave SW
60529,30,10,0,SW Campus Dr & 7th Way SW
60531,30,10,0,SW Campus Dr & 6th Ave SW
60534,33,12,0,S 336th St & 9th Ave S
60537,33,12,0,S 336th St & 13th Pl S
60557,28,9,0,S 324th St & 11th Pl S
60566,33,11,0,S 336th St & Pacific Hwy S
60567,33,11,0,S 336th St & 13th Pl S
60568,28,9,0,1st Way S & S 336th St
60569,33,11,0,S 336th St & 10th Pl S
60571,28,9,0,1st Way S & S 340th St
60573,33,12,0,9th Ave S & S 344th St
60574,28,9,0,1st Way S & 1st Pl S
60575,33,12,0,9th Ave S & S 344th St
60576,33,11,0,9th Ave S & S 344th St
60577,28,9,0,1st Ave S & S 344th St
60578,33,11,0,9th Ave S & S 336th St
60579,28,9,0,1st Ave S & SW Campus Dr
60580,33,11,0,9th Ave S & S 336th St
60581,28,9,0,SW Campus Dr & 6th Ave SW
60582,28,9,0,SW Campus Dr & 7th Way SW
60583,28,9,0,SW Campus Dr & 10th Ave SW
60584,28,9,0,SW Campus Dr & 10th Ave SW
60585,28,9,0,SW Campus Dr & 17th Ave SW
60605,28,9,0,1st Way S & S 333rd St
60620,33,12,0,Pacific Hwy S & S 336th St
60632,33,12,0,Pacific Hwy S & S 330th St
60634,63,22,0,S 324th St & 17th Ave S
60636,63,22,0,S 324th St & 17th Ave S
60637,63,22,0,23rd Ave S & S 322nd St
60640,100,46,0,S 320th St & 20th Ave S
60646,30,10,0,S 333rd St & 1st Way S
60660,203,97,0,Pacific Hwy S & S 316th St
60670,203,97,0,Pacific Hwy S & S 312th St
60680,203,97,0,Pacific Hwy S & S 308th St
60710,203,97,0,Pacific Hwy S & S Dash Point Rd
60720,203,97,0,Pacific Hwy S & S 288th St
60729,203,97,0,Pacific Hwy S & S 283rd St
60748,203,97,0,Pacific Hwy S & S 276th St
60750,203,97,0,Pacific Hwy S & S 272nd St
60752,203,97,0,Pacific Hwy S & S 268th St
60760,203,97,0,Pacific Hwy S & S 260th St
60780,203,97,0,Pacific Hwy S & S 252nd St
60790,203,97,0,Pacific Hwy S & S 246th St
60800,203,97,0,Pacific Hwy S & Kent Des Moines Rd
60806,28,9,0,S 333rd St & 9th Ave S
60808,28,9,0,S 333rd St & 8th Ave S
60810,203,97,0,Pacific Hwy S & S 224th St
60815,30,10,0,S 333rd St & 8th Ave S
60817,30,10,0,Private Rd & S 333rd St
60821,30,10,0,S 324th St & 13th Pl S
60830,203,97,0,International Blvd & S 216th St
60840,203,97,0,International Blvd & S 208th St
60850,203,97,0,International Blvd & S 200th St
60860,203,97,0,International Blvd & S 195th St
60880,348,156,0,International Blvd & S 188th St
60890,348,156,0,International Blvd & S 180th St
60900,296,139,0,International Blvd & S 176th St - Bay 2
60902,52,17,0,S 176th St & International Blvd - Bay 4
60903,52,18,0,S 176th St & 30th Ave S - Bay 3
60904,52,17,0,S 176th St & 34th Ave S
60906,52,18,0,S 176th St & 34th Ave S
60908,52,17,0,S 176th St & 38th Ave S
60909,52,18,0,S 176th St & 42nd Ave S
60910,203,97,0,International Blvd & S 170th St
60911,52,18,0,S 176th St & 38th Ave S
60914,52,17,0,S 176th St & 42nd Ave S
60915,52,18,0,S 176th St & Military Rd S
60916,52,17,0,S 176th St & Military Rd S
60920,195,76,0,Tukwila Intl Blvd & S 152nd St
60921,353,164,0,Tukwila International Blvd Station - Bay 1
60922,400,173,0,Tukwila International Blvd Station - Bay 2
60923,339,141,0,Tukwila International Blvd Station - Bay 3
60930,195,76,0,Tukwila Intl Blvd & S 148th St
60950,108,40,0,Tukwila Intl Blvd & S 144th St
60958,108,40,0,Tukwila Intl Blvd & S 141st St
60970,108,40,0,Tukwila Intl Blvd & S 133rd St
60980,108,40,0,Tukwila Intl Blvd & S 130th St
60983,108,40,0,Tukwila Intl Blvd & Sr 99 Ramp
60990,110,41,0,Tukwila Intl Blvd & S 130th St
61000,110,41,0,Tukwila Intl Blvd & S 133rd St
61012,110,41,0,Tukwila Intl Blvd & S 141st St
61020,198,77,0,Tukwila Intl Blvd & S 144th St
61040,198,77,0,Tukwila Intl Blvd & S 148th St
61060,206,98,0,International Blvd & S 160th St
61070,294,137,0,International Blvd & S 170th St
61080,294,137,0,International Blvd & S 176th St - Bay 1
61082,9,5,0,Seatac Airport Acs & International Blvd
61090,346,155,0,International Blvd & S 182nd St
61100,206,98,0,International Blvd & S 188th St
61110,206,98,0,International Blvd & S 195th St
61120,206,98,0,International Blvd & S 200th St
61140,206,98,0,International Blvd & S 208th St
61150,206,98,0,Pacific Hwy S & S 216th St
61170,206,98,0,Pacific Hwy S & S 224th St
61180,263,132,0,Pacific Hwy S & S 240th St
61190,206,98,0,Pacific Hwy S & S 246th St
61201,206,98,0,Pacific Hwy S & S 252nd St
61220,206,98,0,Pacific Hwy S & S 260th St
61230,206,98,0,Pacific Hwy S & S 268th St
61240,206,98,0,Pacific Hwy S & S 272nd St
61243,206,98,0,Pacific Hwy S & S 276th St
61270,206,98,0,Pacific Hwy S & S 288th St
61280,206,98,0,Pacific Hwy S & S Dash Point Rd
61300,252,119,0,Pacific Hwy S & S 308th St
61310,206,98,0,Pacific Hwy S & S 312th St
61313,206,98,0,S 316th St & Pacific Hwy S
61330,98,45,0,S 320th St & Pacific Hwy S
61332,98,45,0,S 320th St & 20th Ave S
61335,61,20,0,23rd Ave S & S 322nd St
61336,61,20,0,S 324th St & Pebble Beach Cir
61338,61,20,0,S 324th St & 17th Ave S
61340,33,11,0,Pacific Hwy S & S 324th St
61342,33,11,0,Pacific Hwy S & S 330th St
61378,34,14,0,SW 320th St & 26th Ave SW
61380,34,14,0,SW 320th St & 30th Ave SW
61390,34,14,0,SW 320th St & SW 323rd St
61400,34,14,0,SW 320th St & 36th Ave SW
61410,34,14,0,SW 320th St & 41st Ave SW
61420,34,14,0,SW 320th St & 47th Ave SW
61421,33,12,0,Norpoint Way NE & 29th St NE
61422,34,14,0,Hoyt Rd SW & SW 323rd St
61423,33,11,0,Norpoint Way NE & 29th St NE
61424,34,14,0,Hoyt Rd SW & SW 326th St
61425,33,12,0,Norpoint Way NE & 57th Ave NE
61426,34,14,0,Hoyt Rd SW & SW 329th Way
61427,33,11,0,Norpoint Way NE & 57th Ave NE
61428,33,11,0,Norpoint Way NE & 49th Ave NE
61429,33,12,0,Norpoint Way NE & 49th Ave NE
61430,34,14,0,Hoyt Rd SW & SW 331st Pl
61431,33,12,0,Norpoint Way NE & NE 53rd Pl
61433,33,11,0,Norpoint Way NE & 53rd Ave NE
61435,34,14,0,Hoyt Rd SW & SW 338th St
61437,62,23,0,39th Ave SW & SW 340th St
61441,33,11,0,9th Ave S & S 348th St
61442,33,11,0,S 348th St & 6th Ave S
61443,33,11,0,1st Ave S & SW Campus Dr
61444,33,11,0,SW 356th St & 1st Ave S
61445,33,11,0,SW 356th St & 8th Ave SW
61446,33,11,0,SW 356th St & 13th Way SW
61447,33,11,0,SW 356th St & 18th Ave SW
61448,33,11,0,SW 356th St & 21st Ave SW
61450,62,23,0,SW 342nd St & 38th Pl SW
61453,33,11,0,49th Ave NE & Norpoint Way NE
61454,33,11,0,49th Ave NE & 38th St NE
61456,33,12,0,49th Ave NE & 38th St NE
61460,92,33,0,SW 342nd St & 35th Ave SW
61462,33,12,0,SW 356th St & 14th Ave SW
61463,33,12,0,SW 356th St & 8th Ave SW
61464,33,12,0,1st Ave S & S 356th St
61465,33,12,0,1st Ave S & S 348th St
61466,33,12,0,S 348th St & 6th Ave S
61467,33,12,0,9th Ave S & S 348th St
61468,33,12,0,49th Ave NE & 35th St NE
61470,64,24,0,35th Ave SW & SW 340th Pl
61473,28,9,0,SW 340th St & 35th Ave SW
61478,33,11,0,29th St NE & 62nd Ave NE
61480,34,14,0,35th Ave SW & SW 336th St
61490,34,14,0,35th Ave SW & SW 332nd Pl
61493,33,12,0,29th St NE & 62nd Ave NE
61500,34,14,0,35th Ave SW & SW 328th Pl
61510,34,14,0,35th Ave SW & SW 327th St
61520,34,14,0,35th Ave SW & SW 325th St
61530,34,14,0,SW 325th St & 32nd Ave SW
61540,34,14,0,SW 327th St & 30th Ave SW
61550,34,14,0,SW 327th St & 26th Ave SW
61560,34,14,0,26th Ave SW & SW 323rd St
61570,34,14,0,26th Ave SW & 27th Ave SW
61580,34,14,0,26th Ave SW & SW 320th St
61740,46,21,0,S 312th St & 6th Ave S
61750,46,21,0,S 312th St & 4th Ave S
61760,46,21,0,SW 312th St & 1st Ave S
61780,46,21,0,SW 312th St & 4th Ave SW
61790,46,21,0,SW 312th St & 6th Pl SW
61800,46,21,0,SW 312th St & 8th Ave SW
61810,46,21,0,SW 312th St & 10th Ct SW
61820,46,21,0,SW 312th St & 14th Ave SW
61830,92,42,0,SW 312th St & SW Dash Point Rd
61870,68,28,0,SW 320th St & 21st Ave SW
61996,33,12,0,45th Ave NE & 45th St NE
61997,33,12,0,41st St NE & 45th Ave NE
61998,33,12,0,41st St NE & 49th Ave NE
61999,66,23,0,49th Ave NE & 42nd St NE
62002,28,9,0,SW 336th St & 21st Ave SW
62004,28,9,0,SW 336th St & 26th Pl SW
62005,28,9,0,SW 336th Way & SW 337th St
62006,28,9,0,SW 336th Way & SW 340th Pl
62008,28,9,0,SW 340th St & 31st Ave SW
62079,143,70,0,SE 264th St & 242nd Ave SE
62081,73,36,0,SE Kent-Kangley Rd & Maple Vally - Black Diamond Rd SE
62083,73,36,0,SE Kent-Kangley Rd & 235th Ave SE
62085,73,36,0,SE 272nd St & Witte Rd SE
62089,73,36,0,SE 272nd St & 213th Pl SE
62094,73,36,0,SE 272nd St & 204th Ave SE
62096,73,36,0,SE 272nd St & 201st Ave SE
62097,73,36,0,SE 272nd St & 195th Ave SE
62100,73,36,0,192nd Ave SE & SE 272nd St
62102,73,36,0,192nd Ave SE & SE 269th St
62104,73,36,0,Timberlane Way SE & SE 267th St
62106,73,36,0,Timberlane Way SE & SE 265th St
62108,73,36,0,Timberlane Way SE & Timberlane Dr SE
62112,73,36,0,SE Timberlane Blvd & Timberlane Way SE
62114,73,36,0,SE 262nd Pl & 184th Ave SE
62116,73,36,0,SE 262nd Pl & 180th Ave SE
62117,73,36,0,180th Ave SE & SE 266th Pl
62133,73,36,0,SE Wax Rd & SE 272nd St
62139,73,36,0,SE 272nd St & 164th Ave SE
62142,73,36,0,SE 272nd St & 156th Ave SE
62144,73,36,0,SE 272nd St & 152nd Way SE
62151,73,36,0,SE 272nd St & 172nd Ave SE
62157,73,36,0,SE 272nd St & 169th Pl SE
62159,73,36,0,SE 272nd St & 144th Ave SE
62173,56,33,0,132nd Ave SE & SE 256th St
62175,56,33,0,132nd Ave SE & SE 248th St
62177,14,9,0,SE 256th St & 132nd Ave SE
62178,14,9,0,SE 256th St & 127th Ave SE
62180,14,9,0,SE 256th St & 124th Ave SE
62184,14,9,0,SE 256th St & 118th Pl SE
62186,14,9,0,SE 256th St & 116th Ave SE
62187,69,41,0,132nd Ave SE & SE 253rd Pl
62189,56,33,0,132nd Ave SE & SE 253rd Pl
62190,14,9,0,SE 256th St & 113th Ave SE
62194,14,9,0,SE 256th St & 109th Ave SE
62196,14,9,0,SE 256th St & Kent Kangley Rd
62198,182,74,0,SE 256th St & 101st Ave SE
62202,182,74,0,Canyon Dr SE & S 252nd St
62204,182,74,0,Canyon Dr SE & 94th Ave S
62208,182,74,0,Canyon Dr SE & Alvord Ave
62212,182,74,0,E Smith St & Jason Ave N
62213,174,74,0,E Smith St & State Ave N
62214,14,9,0,E Gowe St & Central Ave S
62216,177,71,0,State Ave N & E Smith St
62220,191,80,0,Canyon Dr SE & E Titus St
62228,191,80,0,Canyon Dr SE & 94th Ave S
62230,191,80,0,Canyon Dr SE & S 252nd St
62234,177,71,0,SE 256th St & 101st Ave SE
62236,14,9,0,SE 256th St & 106th Ave SE
62287,73,36,0,SE 272nd St & 150th Pl SE
62288,70,34,0,SE 272nd St & 152nd Ave SE
62290,70,34,0,SE 272nd St & 156th Ave SE
62293,70,34,0,SE 272nd St & 172nd Ave SE
62294,70,34,0,SE 272nd St & 164th Ave SE
62299,70,34,0,SE 272nd St & 169th Pl SE
62301,70,34,0,SE Wax Rd & 176th Pl SE
62303,70,34,0,180th Ave SE & SE 267th Pl
62307,70,34,0,SE 272nd St & 201st Ave SE
62309,70,34,0,SE 272nd St & 204th Ave SE
62313,70,34,0,SE 272nd St & 213th Pl SE
62316,70,34,0,SE 262nd Pl & 180th Ave SE
62317,70,34,0,SE 272nd St & 228th Ave SE
62318,70,34,0,SE 262nd Pl & 184th Ave SE
62319,70,34,0,SE Kent-Kangley Rd & 235th Ave SE
62320,70,34,0,SE Timberlane Blvd & Timberlane Way SE
62324,70,34,0,Timberlane Way SE & Timberlane Dr SE
62326,70,34,0,Timberlane Way SE & SE 265th St
62328,70,34,0,192nd Ave SE & SE 267th St
62331,73,36,0,SE 272nd St & 209th Ave SE
62332,70,34,0,192nd Ave SE & SE 270th Pl
62333,70,34,0,SE 272nd St & 207th Ave SE
62338,26,0,26,NE Redmond Fall City Rd & 188th Ave NE
62370,43,20,0,Mercer Village Shopping Center & SE 68th St
62380,16,10,0,SE 68th St & Island Crest Way
63261,18,10,0,77th Ave SE & SE 27th St
63280,22,10,0,Island Crest Way & SE 63rd St
63290,22,10,0,Island Crest Way & SE 61st St
63300,22,10,0,Island Crest Way & SE 58th St
63305,22,10,0,Island Crest Way & SE 54th Pl
63310,22,10,0,Island Crest Way & SE 53rd St
63320,22,10,0,Island Crest Way & SE 48th St
63330,22,10,0,Island Crest Way & SE 47th St
63340,22,10,0,Island Crest Way & 86th Ave SE
63350,22,10,0,86th Ave SE & SE 45th St
63360,22,10,0,86th Ave SE & SE 44th St
63370,22,10,0,86th Ave SE & SE 42nd St
63380,22,10,0,86th Ave SE & SE 40th St
63462,17,10,0,78th Ave SE & SE 28th St
63515,21,10,0,SE 40th St & 85th Ave SE
63520,21,10,0,86th Ave SE & SE 40th St
63530,21,10,0,86th Ave SE & SE 42nd St
63540,21,10,0,86th Ave SE & SE 44th St
63550,21,10,0,86th Ave SE & SE 44th Pl
63560,21,10,0,Island Crest Way & SE 46th St
63570,21,10,0,Island Crest Way & SE 47th St
63580,21,10,0,Island Crest Way & SE 48th St
63590,21,10,0,Island Crest Way & SE 53rd St
63595,21,10,0,Island Crest Way & SE 54th St
63600,21,10,0,Island Crest Way & SE 58th St
63610,21,10,0,Island Crest Way & SE 61st St
63620,21,10,0,Island Crest Way & SE 63rd St
63622,21,10,0,Island Crest Way & SE 68th St
63732,18,10,0,78th Ave SE & SE 40th St
63733,17,10,0,78th Ave SE & SE 40th St
63735,17,10,0,78th Ave SE & SE 32nd St
63736,18,10,0,78th Ave SE & SE 32nd St
63737,18,10,0,78th Ave SE & SE 28th St
63741,17,10,0,78th Ave SE & SE 37th St
63742,18,10,0,78th Ave SE & SE 37th St
63743,18,10,0,SE 40th St & 81st Ave SE
63744,17,10,0,SE 40th St & 80th Ave SE
63811,26,0,26,NE 68th St & 180th Ave NE
63812,39,12,0,Willows Rd NE & NE 95th St
63814,39,12,0,Willows Rd NE & NE 100th St
64065,230,95,0,N Mercer Way & 80th Ave SE - Bay 2
64140,230,93,0,N Mercer Way & 80th Ave SE - Bay 1
64143,35,20,0,76th Ave SE & SE 24th St
64265,21,8,0,SE Fall City-Snoqualmie Rd & SE 47th Pl
64270,20,8,0,SE Fall City-Snoqualmie Rd & 361st Ave SE
64275,20,8,0,SE Fall City-Snoqualmie Rd & 356th Dr SE
64285,21,8,0,SE Fall City-Snoqualmie Rd & SE Fish Hatchery Rd
64287,21,8,0,SE Fall City-Snoqualmie Rd & 356th Ave SE
64288,21,8,0,SE Fall City-Snoqualmie Rd & 361st Ave SE
64290,20,8,0,SE Fall City-Snoqualmie Rd & 372nd Ave SE
64295,21,8,0,SE Fall City-Snoqualmie Rd & 367th Ave SE
64296,20,8,0,SE Fall City-Snoqualmie Rd & 367th Ave SE
64308,59,30,0,Factory Outlet Mall Acs & Mount Si Blvd
64326,21,8,0,Sr 203 & W Bird St
64329,9,7,0,Bendigo Blvd N & W 2nd St
64330,9,7,0,Bendigo Blvd N & Sidney Ave N
64332,29,15,0,Railroad Ave SE & SE Newton St
64333,29,15,0,Railroad Ave SE & SE Northern St
64340,9,7,0,Bendigo Blvd N & Sydney Ave
64341,9,7,0,Bendigo Blvd N & W 2nd St
64358,18,14,0,Douglas Ave SE & Baker Ave SE
64360,41,16,0,SE Redmond-Fall City Rd & 337th Pl SE
64364,21,8,0,Sr 203 & NE 40th St
64366,21,8,0,Sr 203 & NE 40th St
64370,42,16,0,SE 42nd Pl & 334th Pl SE
64375,21,8,0,Kelly Rd NE & 320th Way NE
64378,21,8,0,NE Big Rock Rd & NE 109th St
64379,21,8,0,NE Big Rock Rd & 322nd Ave NE
64380,42,16,0,SE Redmond Fall City Rd & 337th Pl SE
64382,21,8,0,Kelly Rd NE & NE Big Rock Rd
64383,21,8,0,NE Big Rock Rd & Carnation Duvall Rd NE
64384,21,8,0,NE Big Rock Rd & 279th Ln NE
64385,21,8,0,Kelly Rd NE & 320th Way NE
64386,21,8,0,NE Big Rock Rd & 279th Ln NE
64387,21,8,0,NE Big Rock Rd & Carnation Duvall Rd NE
64388,21,8,0,NE Big Rock Rd & 322nd Ave NE
64395,20,8,0,SE Fall City-Snoqualmie Rd & Tokul Rd
64397,30,15,0,Railroad Avenue Southeast Ave SE & SE Northern St
64398,30,15,0,Railroad Ave SE & Snoqualmie Pkwy
64399,30,15,0,Railroad Ave SE & SE River St
64401,9,7,0,Snoqualmie Pkwy & Better Way Loop SE
64402,9,7,0,Snoqualmie Pkwy & Better Way Loop SE
64403,9,7,0,Snoqualmie Pkwy & Railroad Ave SE
64405,9,7,0,Snoqualmie Pkwy & Orchard Ave SE
64406,9,7,0,Snoqualmie Pkwy & Orchard Ave SE
64408,9,7,0,Snoqualmie Pkwy & Fisher Ave SE
64409,18,14,0,Fairway Ave SE & Aspen Ln
64411,18,14,0,Fairway Ave SE & SE Ridge St
64413,18,14,0,SE Ridge St & Center Blvd SE
64414,18,14,0,SE Ridge St & Douglas Ave SE
64415,9,7,0,Snoqualmie Pkwy & Swenson Dr SE
64416,9,7,0,I-90 & 270th Ave SE
64417,9,7,0,Snoqualmie Pkwy & Swenson Dr SE
64419,9,7,0,Snoqualmie Pkwy & Fisher Ave SE
64421,9,7,0,Snoqualmie Pkwy & SE Jacobia St
64425,9,7,0,Snoqualmie Pkwy & SE Jacobia St
64435,21,8,0,SE Fall City-Snoqualmie Rd & Tokul Rd
64448,9,7,0,SE Bush St & Rainier Blvd S
64450,36,32,0,Maple St NW & NW Gilman Blvd
64451,42,33,0,Maple St NW & NW Gilman Blvd
64456,42,33,0,Front St N & NE Crescent Dr
64466,26,0,26,SE 56th St & East Lake Sammamish Pkwy SE
64468,26,0,26,NW Sammamish Rd & 11th Ave NW
64470,9,7,0,I-90 & 270th Ave SE
64480,9,7,0,E Sunset Way & 6th Ave NE
64490,9,7,0,E Sunset Way & 5th Ave NE
64502,74,26,0,E Sunset Way & 1st Ave NE
64512,9,7,0,SE Bush St & Rainier Blvd S
64540,36,32,0,Front St N & NE Alder St
64545,50,0,26,Issaquah Highlands Park & Ride - Bay 1
64548,36,32,0,Front St N & NE Dogwood St
64549,89,26,0,9th Ave NE & NE Ellis Dr
64554,42,33,0,Front St N & NW Holly St
64555,74,26,0,Issaquah Transit Center - Bay 2
64557,36,32,0,NW Gilman Blvd & 4th Ave NW
64559,42,33,0,NW Gilman Blvd & 4th Ave NW
64561,94,26,0,Issaquah Highlands Park & Ride - Bay 4
64566,81,27,0,Issaquah Highlands Park & Ride - Bay 3
64568,42,33,0,NW Gilman Blvd & Rainier Blvd N
64569,42,33,0,NW Maple St & 12th Ave NW
64572,36,32,0,NW Gilman Blvd & NW Juniper St
64579,52,26,0,Issaquah Transit Center - Bay 1
64582,42,33,0,NW Gilman Blvd & 7th Ave NW
64583,51,25,0,NW Sammamish Rd & 17th Ave NW
64584,51,25,0,NW Sammamish Rd & 15th Pl NW
64585,70,32,0,Issaquah Transit Center - Bay 3
64586,36,32,0,NW Gilman Blvd & 7th Ave NW
64588,51,25,0,West Lake Sammamish Pkwy SE & SE 51st St
64589,51,25,0,West Lake Sammamish Pkwy SE & 193rd Pl SE
64590,81,27,0,Issaquah Transit Center - Bay 6
64591,51,25,0,West Lake Sammamish Pkwy SE & 192nd Ave SE
64592,50,152,26,Issaquah Transit Center - Bay 5
64593,9,7,0,Issaquah Transit Center - Bay 4
64594,51,25,0,West Lake Sammamish Pkwy SE & 188th Ave SE
64598,51,25,0,West Lake Sammamish Pkwy SE & 184th Ave SE
64600,51,25,0,West Lake Sammamish Pkwy SE & 182nd Ave SE
64605,51,25,0,West Lake Sammamish Pkwy SE & Lakemont Blvd SE
64610,51,25,0,SE Newport Way & 172nd Ave SE
64620,51,25,0,SE Newport Way & 165th Pl SE
64630,51,25,0,SE Newport Way & 163rd Ave SE
64640,51,25,0,SE Newport Way & 161st Ave SE
64650,51,25,0,SE Newport Way & 156th Ave SE
64660,51,25,0,SE Newport Way & 152nd Ave SE
64670,51,25,0,SE Newport Way & 151st Ave SE
64720,50,24,0,SE Allen Rd & 142nd Ave SE
64730,50,24,0,SE Allen Rd & 140th Ave SE
64740,50,24,0,SE Allen Rd & 139th Ave SE
64760,51,24,0,SE Allen Rd & SE Newport Way
64768,64,24,0,SE Newport Way & SE 42nd Pl
64769,64,24,0,SE Newport Way & SE 42nd Pl
64770,64,24,0,SE Newport Way & 133rd Ave SE
64780,64,24,0,SE Newport Way & 129th Pl SE
64790,158,63,0,Factoria Blvd SE & Coal Creek Pkwy SE
64800,157,63,0,Coal Creek Pkwy SE & 124th Ave SE
64802,84,33,0,124th Ave SE & SE 44th St
64830,71,33,0,Coal Creek Pkwy SE & 124th Ave SE
64835,78,32,0,SE 41st Pl & 124th Ave SE
64840,72,33,0,Factoria Blvd SE & Coal Creek Pkwy SE
64845,64,24,0,SE Newport Way & Factoria Blvd SE
64870,51,24,0,SE Allen Rd & SE Newport Way
64890,50,24,0,SE Allen Rd & 139th Ave SE
64900,50,24,0,SE Allen Rd & 140th Ave SE
64910,50,24,0,SE Allen Rd & 142nd Ave SE
64955,50,24,0,146th Ave SE & SE Eastgate Dr
64956,50,24,0,146th Ave SE & SE Eastgate Dr
64957,50,24,0,SE Allen Rd & 146th Ave SE
64958,50,24,0,SE Allen Rd & 146th Ave SE
64960,52,26,0,SE Newport Way & 151st Ave SE
64970,52,26,0,SE Newport Way & 152nd Ave SE
64980,52,26,0,SE Newport Way & 156th Ave SE
64990,52,26,0,SE Newport Way & 161st Ave SE
65000,52,26,0,SE Newport Way & 163rd Ave SE
65010,52,26,0,SE Newport Way & 165th Pl SE
65014,51,25,0,SE Newport Way & Lakemont Blvd SE
65015,52,26,0,Lakemont Blvd SE & SE Newport Way
65020,52,26,0,SE Newport Way & SE 42nd Pl
65030,52,26,0,West Lake Sammamish Pkwy SE & 182nd Ave SE
65034,52,26,0,West Lake Sammamish Pkwy SE & 184th Ave SE
65036,52,26,0,West Lake Sammamish Pkwy SE & 186th Ave SE
65038,52,26,0,West Lake Sammamish Pkwy SE & 188th Ave SE
65039,52,26,0,West Lake Sammamish Pkwy SE & 192nd Ave SE
65042,52,26,0,West Lake Sammamish Pkwy SE & 193rd Pl SE
65044,52,26,0,West Lake Sammamish Pkwy SE & SE 51st St
65048,52,26,0,NW Sammamish Rd & 15th Pl NW
65049,52,26,0,NW Sammamish Rd & 15th Pl NW
65090,42,33,0,Front St N & NE Alder St
65092,60,51,0,Newport Way SW & W Sunset Way
65130,9,7,0,E Sunset Way & 5th Ave NE
65140,9,159,0,E Sunset Way Trailhead
65150,86,27,0,Highlands Dr NE & NE Ellis Dr
65159,64,24,0,SE Newport Way & SE Allen Rd
65252,74,32,0,Newcastle Way & Coal Creek Pkwy SE
65287,71,33,0,Newcastle Way & 132nd Pl SE
65300,71,33,0,SE Eastgate Way & Richards Rd
65305,338,134,0,SE Eastgate Way & 146th Pl SE
65322,74,32,0,SE Eastgate Way & 139th Ave SE
65325,333,132,0,SE Eastgate Way & 146th Pl SE
65400,71,33,0,Newcastle Way & 129th Ave SE
65402,71,33,0,SE Eastgate Way & 139th Ave SE
65420,71,33,0,Newcastle Way & 125th Ave SE
65432,71,33,0,123rd Ave SE & SE 68th Pl
65450,71,33,0,123rd Ave SE & SE 65th Pl
65460,71,33,0,123rd Ave SE & SE 64th Pl
65470,71,33,0,123rd Ave SE & SE 62nd St
65480,71,33,0,SE 60th St & 123rd Ave SE
65490,71,33,0,SE 60th St & 119th Ave SE
65500,71,33,0,119th Ave SE & SE 58th St
65510,71,33,0,119th Ave SE & SE 56th St
65520,71,33,0,119th Ave SE & SE 52nd St
65530,71,33,0,119th Ave SE & SE 49th Pl
65540,71,33,0,119th Ave SE & SE 47th St
65550,71,33,0,119th Ave SE & Lake Heights St
65560,71,33,0,119th Ave SE & Coal Creek Pkwy SE
65570,74,32,0,119th Ave SE & Coal Creek Pkwy SE
65580,74,32,0,119th Ave SE & Lake Heights St
65590,74,32,0,119th Ave SE & SE 47th St
65600,74,32,0,119th Ave SE & SE 49th Pl
65610,74,32,0,119th Ave SE & SE 52nd St
65620,74,32,0,119th Ave SE & SE 54th Pl
65630,74,32,0,119th Ave SE & SE 58th St
65640,74,32,0,SE 60th St & 119th Ave SE
65652,74,32,0,123rd Ave SE & SE 60th St
65660,74,32,0,123rd Ave SE & SE 61st St
65670,74,32,0,123rd Ave SE & SE 64th Pl
65680,74,32,0,123rd Ave SE & SE 65th Pl
65700,74,32,0,123rd Ave SE & Newcastle Way
